,trip_id,trip_headsign
15465,BSP22GEN-L022-Sunday-00_112600_L..N01R,8 Av
15466,BSP22GEN-L022-Sunday-00_112800_L..S01R,Canarsie-Rockaway Pkwy
15467,BSP22GEN-L022-Sunday-00_113050_L..N01R,8 Av
15468,BSP22GEN-L022-Sunday-00_113200_L..S01R,Canarsie-Rockaway Pkwy
15469,BSP22GEN-L022-Sunday-00_113500_L..N01R,8 Av
15470,BSP22GEN-L022-Sunday-00_113600_L..S01R,Canarsie-Rockaway Pkwy
15471,BSP22GEN-L022-Sunday-00_113900_L..N01R,8 Av
15472,BSP22GEN-L022-Sunday-00_114000_L..S01R,Canarsie-Rockaway Pkwy
15473,BSP22GEN-L022-Sunday-00_114400_L..N01R,8 Av
15474,BSP22GEN-L022-Sunday-00_114450_L..S01R,Canarsie-Rockaway Pkwy
15475,BSP22GEN-L022-Sunday-00_114900_L..S01R,Canarsie-Rockaway Pkwy
15476,BSP22GEN-L022-Sunday-00_115000_L..N01R,8 Av
15477,BSP22GEN-L022-Sunday-00_115350_L..S01R,Canarsie-Rockaway Pkwy
15478,BSP22GEN-L022-Sunday-00_115500_L..N01R,8 Av
15479,BSP22GEN-L022-Sunday-00_115800_L..S01R,Canarsie-Rockaway Pkwy
15480,BSP22GEN-L022-Sunday-00_116000_L..N01R,8 Av
15481,BSP22GEN-L022-Sunday-00_116250_L..S01R,Canarsie-Rockaway Pkwy
15482,BSP22GEN-L022-Sunday-00_116500_L..N01R,8 Av
15483,BSP22GEN-L022-Sunday-00_116700_L..S01R,Canarsie-Rockaway Pkwy
15484,BSP22GEN-L022-Sunday-00_117000_L..N01R,8 Av
15485,BSP22GEN-L022-Sunday-00_117150_L..S01R,Canarsie-Rockaway Pkwy
15486,BSP22GEN-L022-Sunday-00_117500_L..N01R,8 Av
15487,BSP22GEN-L022-Sunday-00_117600_L..S01R,Canarsie-Rockaway Pkwy
15488,BSP22GEN-L022-Sunday-00_117950_L..N01R,8 Av
15489,BSP22GEN-L022-Sunday-00_118050_L..S01R,Canarsie-Rockaway Pkwy
15490,BSP22GEN-L022-Sunday-00_118500_L..N01R,8 Av
15491,BSP22GEN-L022-Sunday-00_118500_L..S01R,Canarsie-Rockaway Pkwy
15492,BSP22GEN-L022-Sunday-00_119000_L..N01R,8 Av
15493,BSP22GEN-L022-Sunday-00_119000_L..S01R,Canarsie-Rockaway Pkwy
15494,BSP22GEN-L022-Sunday-00_119500_L..N01R,8 Av
15495,BSP22GEN-L022-Sunday-00_119500_L..S01R,Canarsie-Rockaway Pkwy
15496,BSP22GEN-L022-Sunday-00_120000_L..N01R,8 Av
15497,BSP22GEN-L022-Sunday-00_120000_L..S01R,Canarsie-Rockaway Pkwy
15498,BSP22GEN-L022-Sunday-00_120500_L..N01R,8 Av
15499,BSP22GEN-L022-Sunday-00_120500_L..S01R,Canarsie-Rockaway Pkwy
15500,BSP22GEN-L022-Sunday-00_121000_L..N01R,8 Av
15501,BSP22GEN-L022-Sunday-00_121000_L..S01R,Canarsie-Rockaway Pkwy
15502,BSP22GEN-L022-Sunday-00_121500_L..N01R,8 Av
15503,BSP22GEN-L022-Sunday-00_121500_L..S01R,Canarsie-Rockaway Pkwy
15504,BSP22GEN-L022-Sunday-00_122000_L..N01R,8 Av
15505,BSP22GEN-L022-Sunday-00_122000_L..S01R,Canarsie-Rockaway Pkwy
15506,BSP22GEN-L022-Sunday-00_122500_L..N01R,8 Av
15507,BSP22GEN-L022-Sunday-00_122500_L..S01R,Canarsie-Rockaway Pkwy
15508,BSP22GEN-L022-Sunday-00_123000_L..N01R,8 Av
15509,BSP22GEN-L022-Sunday-00_123000_L..S01R,Canarsie-Rockaway Pkwy
15510,BSP22GEN-L022-Sunday-00_123500_L..N01R,8 Av
15511,BSP22GEN-L022-Sunday-00_123500_L..S01R,Canarsie-Rockaway Pkwy
15512,BSP22GEN-L022-Sunday-00_124000_L..N01R,8 Av
15513,BSP22GEN-L022-Sunday-00_124000_L..S01R,Canarsie-Rockaway Pkwy
15514,BSP22GEN-L022-Sunday-00_124500_L..N01R,8 Av
15515,BSP22GEN-L022-Sunday-00_124500_L..S01R,Canarsie-Rockaway Pkwy
15516,BSP22GEN-L022-Sunday-00_125000_L..N01R,8 Av
15517,BSP22GEN-L022-Sunday-00_125000_L..S01R,Canarsie-Rockaway Pkwy
15518,BSP22GEN-L022-Sunday-00_125500_L..N01R,8 Av
15519,BSP22GEN-L022-Sunday-00_125500_L..S01R,Canarsie-Rockaway Pkwy
15520,BSP22GEN-L022-Sunday-00_126000_L..N01R,8 Av
15521,BSP22GEN-L022-Sunday-00_126000_L..S01R,Canarsie-Rockaway Pkwy
15522,BSP22GEN-L022-Sunday-00_126500_L..N01R,8 Av
15523,BSP22GEN-L022-Sunday-00_126500_L..S01R,Canarsie-Rockaway Pkwy
15524,BSP22GEN-L022-Sunday-00_127000_L..N01R,8 Av
15525,BSP22GEN-L022-Sunday-00_127000_L..S01R,Canarsie-Rockaway Pkwy
15526,BSP22GEN-L022-Sunday-00_127500_L..N01R,8 Av
15527,BSP22GEN-L022-Sunday-00_127500_L..S01R,Canarsie-Rockaway Pkwy
15528,BSP22GEN-L022-Sunday-00_128000_L..N01R,8 Av
15529,BSP22GEN-L022-Sunday-00_128000_L..S01R,Canarsie-Rockaway Pkwy
15530,BSP22GEN-L022-Sunday-00_128500_L..N01R,8 Av
15531,BSP22GEN-L022-Sunday-00_128500_L..S01R,Canarsie-Rockaway Pkwy
15532,BSP22GEN-L022-Sunday-00_129000_L..S01R,Canarsie-Rockaway Pkwy
15533,BSP22GEN-L022-Sunday-00_129200_L..N01R,8 Av
15534,BSP22GEN-L022-Sunday-00_129500_L..S01R,Canarsie-Rockaway Pkwy
15535,BSP22GEN-L022-Sunday-00_129900_L..N01R,8 Av
15536,BSP22GEN-L022-Sunday-00_130000_L..S01R,Canarsie-Rockaway Pkwy
15537,BSP22GEN-L022-Sunday-00_130500_L..N01R,8 Av
15538,BSP22GEN-L022-Sunday-00_130500_L..S01R,Canarsie-Rockaway Pkwy
15539,BSP22GEN-L022-Sunday-00_131000_L..N01R,8 Av
15540,BSP22GEN-L022-Sunday-00_131000_L..S01R,Canarsie-Rockaway Pkwy
15541,BSP22GEN-L022-Sunday-00_131500_L..S01R,Canarsie-Rockaway Pkwy
15542,BSP22GEN-L022-Sunday-00_131800_L..N01R,8 Av
15543,BSP22GEN-L022-Sunday-00_132100_L..S01R,Canarsie-Rockaway Pkwy
15544,BSP22GEN-L022-Sunday-00_132450_L..N01R,8 Av
15545,BSP22GEN-L022-Sunday-00_132700_L..S01R,Canarsie-Rockaway Pkwy
15546,BSP22GEN-L022-Sunday-00_133150_L..N01R,8 Av
15547,BSP22GEN-L022-Sunday-00_133300_L..S01R,Canarsie-Rockaway Pkwy
15548,BSP22GEN-L022-Sunday-00_133900_L..S01R,Canarsie-Rockaway Pkwy
15549,BSP22GEN-L022-Sunday-00_134150_L..N01R,8 Av
15550,BSP22GEN-L022-Sunday-00_134500_L..S01R,Canarsie-Rockaway Pkwy
15551,BSP22GEN-L022-Sunday-00_135100_L..S01R,Canarsie-Rockaway Pkwy
15552,BSP22GEN-L022-Sunday-00_135150_L..N01R,8 Av
15553,BSP22GEN-L022-Sunday-00_135700_L..S01R,Canarsie-Rockaway Pkwy
15554,BSP22GEN-L022-Sunday-00_136150_L..N01R,8 Av
15555,BSP22GEN-L022-Sunday-00_136300_L..S01R,Canarsie-Rockaway Pkwy
15556,BSP22GEN-L022-Sunday-00_137000_L..S01R,Canarsie-Rockaway Pkwy
15557,BSP22GEN-L022-Sunday-00_137250_L..N01R,8 Av
15558,BSP22GEN-L022-Sunday-00_138000_L..S01R,Canarsie-Rockaway Pkwy
15559,BSP22GEN-L022-Sunday-00_138150_L..N01R,8 Av
15560,BSP22GEN-L022-Sunday-00_139000_L..S01R,Canarsie-Rockaway Pkwy
15561,BSP22GEN-L022-Sunday-00_139250_L..N01R,8 Av
15562,BSP22GEN-L022-Sunday-00_140000_L..S01R,Canarsie-Rockaway Pkwy
15563,BSP22GEN-L022-Sunday-00_140250_L..N01R,8 Av
15564,BSP22GEN-L022-Sunday-00_141000_L..S01R,Canarsie-Rockaway Pkwy
15565,BSP22GEN-L022-Sunday-00_141250_L..N01R,8 Av
15566,BSP22GEN-L022-Sunday-00_142000_L..S01R,Canarsie-Rockaway Pkwy
15567,BSP22GEN-L022-Sunday-00_142250_L..N01R,8 Av
15568,BSP22GEN-L022-Sunday-00_143000_L..S01R,Canarsie-Rockaway Pkwy
15569,BSP22GEN-L022-Sunday-00_143450_L..N01R,8 Av
15570,BSP22GEN-L022-Sunday-00_144000_L..S01R,Canarsie-Rockaway Pkwy
15571,BSP22GEN-L022-Sunday-00_145000_L..S01R,Canarsie-Rockaway Pkwy
15572,BSP22GEN-L022-Sunday-00_146000_L..S01R,Canarsie-Rockaway Pkwy
15573,BSP22GEN-L022-Sunday-00_147000_L..S01R,Canarsie-Rockaway Pkwy
15574,BSP22GEN-L022-Sunday-00_148200_L..S01R,Canarsie-Rockaway Pkwy
16121,BSP22GEN-M023-Sunday-00_001450_M..S35R,Middle Village-Metropolitan Av
16122,BSP22GEN-M023-Sunday-00_002950_M..S35R,Middle Village-Metropolitan Av
16123,BSP22GEN-M023-Sunday-00_004300_M..N35R,Myrtle Av
16124,BSP22GEN-M023-Sunday-00_004500_M..S35R,Middle Village-Metropolitan Av
16125,BSP22GEN-M023-Sunday-00_006200_M..S35R,Middle Village-Metropolitan Av
16126,BSP22GEN-M023-Sunday-00_006300_M..N35R,Myrtle Av
16127,BSP22GEN-M023-Sunday-00_008200_M..S35R,Middle Village-Metropolitan Av
16128,BSP22GEN-M023-Sunday-00_008300_M..N35R,Myrtle Av
16129,BSP22GEN-M023-Sunday-00_010200_M..S35R,Middle Village-Metropolitan Av
16130,BSP22GEN-M023-Sunday-00_010300_M..N35R,Myrtle Av
16131,BSP22GEN-M023-Sunday-00_012200_M..S35R,Middle Village-Metropolitan Av
16132,BSP22GEN-M023-Sunday-00_012300_M..N35R,Myrtle Av
16133,BSP22GEN-M023-Sunday-00_014200_M..S35R,Middle Village-Metropolitan Av
16134,BSP22GEN-M023-Sunday-00_014300_M..N35R,Myrtle Av
16135,BSP22GEN-M023-Sunday-00_016200_M..S35R,Middle Village-Metropolitan Av
16136,BSP22GEN-M023-Sunday-00_016300_M..N35R,Myrtle Av
16137,BSP22GEN-M023-Sunday-00_018200_M..S35R,Middle Village-Metropolitan Av
16138,BSP22GEN-M023-Sunday-00_018300_M..N35R,Myrtle Av
16139,BSP22GEN-M023-Sunday-00_020200_M..S35R,Middle Village-Metropolitan Av
16140,BSP22GEN-M023-Sunday-00_020300_M..N35R,Myrtle Av
16141,BSP22GEN-M023-Sunday-00_022200_M..S35R,Middle Village-Metropolitan Av
16142,BSP22GEN-M023-Sunday-00_022300_M..N35R,Myrtle Av
16143,BSP22GEN-M023-Sunday-00_024200_M..S35R,Middle Village-Metropolitan Av
16144,BSP22GEN-M023-Sunday-00_024300_M..N35R,Myrtle Av
16145,BSP22GEN-M023-Sunday-00_026200_M..S35R,Middle Village-Metropolitan Av
16146,BSP22GEN-M023-Sunday-00_026300_M..N35R,Myrtle Av
16147,BSP22GEN-M023-Sunday-00_028200_M..S35R,Middle Village-Metropolitan Av
16148,BSP22GEN-M023-Sunday-00_028300_M..N35R,Myrtle Av
16149,BSP22GEN-M023-Sunday-00_030200_M..S35R,Middle Village-Metropolitan Av
16150,BSP22GEN-M023-Sunday-00_030300_M..N35R,Myrtle Av
16151,BSP22GEN-M023-Sunday-00_032200_M..S35R,Middle Village-Metropolitan Av
16152,BSP22GEN-M023-Sunday-00_032300_M..N35R,Myrtle Av
16153,BSP22GEN-M023-Sunday-00_034200_M..S35R,Middle Village-Metropolitan Av
16154,BSP22GEN-M023-Sunday-00_034300_M..N35R,Myrtle Av
16155,BSP22GEN-M023-Sunday-00_036200_M..S35R,Middle Village-Metropolitan Av
16156,BSP22GEN-M023-Sunday-00_036300_M..N35R,Myrtle Av
16157,BSP22GEN-M023-Sunday-00_038200_M..S35R,Middle Village-Metropolitan Av
16158,BSP22GEN-M023-Sunday-00_038300_M..N35R,Myrtle Av
16159,BSP22GEN-M023-Sunday-00_040000_M..N35R,Myrtle Av
16160,BSP22GEN-M023-Sunday-00_040200_M..S35R,Middle Village-Metropolitan Av
16161,BSP22GEN-M023-Sunday-00_041500_M..N35R,Myrtle Av
16162,BSP22GEN-M023-Sunday-00_042200_M..S35R,Middle Village-Metropolitan Av
16163,BSP22GEN-M023-Sunday-00_043000_M..N35R,Myrtle Av
16164,BSP22GEN-M023-Sunday-00_044100_M..S35R,Middle Village-Metropolitan Av
16165,BSP22GEN-M023-Sunday-00_044500_M..N35R,Myrtle Av
16166,BSP22GEN-M023-Sunday-00_045600_M..S35R,Middle Village-Metropolitan Av
16167,BSP22GEN-M023-Sunday-00_046000_M..N35R,Myrtle Av
16168,BSP22GEN-M023-Sunday-00_047100_M..S35R,Middle Village-Metropolitan Av
16169,BSP22GEN-M023-Sunday-00_047500_M..N35R,Myrtle Av
16170,BSP22GEN-M023-Sunday-00_048150_M..N37R,Delancey St-Essex St
16171,BSP22GEN-M023-Sunday-00_048600_M..S35R,Middle Village-Metropolitan Av
16172,BSP22GEN-M023-Sunday-00_049000_M..N35R,Myrtle Av
16173,BSP22GEN-M023-Sunday-00_049650_M..N37R,Delancey St-Essex St
16174,BSP22GEN-M023-Sunday-00_050200_M..S35R,Middle Village-Metropolitan Av
16175,BSP22GEN-M023-Sunday-00_051300_M..N37R,Delancey St-Essex St
16176,BSP22GEN-M023-Sunday-00_051700_M..S35R,Middle Village-Metropolitan Av
16177,BSP22GEN-M023-Sunday-00_052100_M..S37R,Middle Village-Metropolitan Av
16178,BSP22GEN-M023-Sunday-00_052800_M..N37R,Delancey St-Essex St
16179,BSP22GEN-M023-Sunday-00_053600_M..S37R,Middle Village-Metropolitan Av
16180,BSP22GEN-M023-Sunday-00_054300_M..N37R,Delancey St-Essex St
16181,BSP22GEN-M023-Sunday-00_055100_M..S37R,Middle Village-Metropolitan Av
16182,BSP22GEN-M023-Sunday-00_055800_M..N37R,Delancey St-Essex St
16183,BSP22GEN-M023-Sunday-00_056600_M..S37R,Middle Village-Metropolitan Av
16184,BSP22GEN-M023-Sunday-00_057300_M..N37R,Delancey St-Essex St
16185,BSP22GEN-M023-Sunday-00_058100_M..S37R,Middle Village-Metropolitan Av
16186,BSP22GEN-M023-Sunday-00_058800_M..N37R,Delancey St-Essex St
16187,BSP22GEN-M023-Sunday-00_059550_M..S37R,Middle Village-Metropolitan Av
16188,BSP22GEN-M023-Sunday-00_059900_M..N37R,Delancey St-Essex St
16189,BSP22GEN-M023-Sunday-00_061050_M..S37R,Middle Village-Metropolitan Av
16190,BSP22GEN-M023-Sunday-00_061100_M..N37R,Delancey St-Essex St
16191,BSP22GEN-M023-Sunday-00_062300_M..N37R,Delancey St-Essex St
16192,BSP22GEN-M023-Sunday-00_062450_M..S37R,Middle Village-Metropolitan Av
16193,BSP22GEN-M023-Sunday-00_063400_M..S37R,Middle Village-Metropolitan Av
16194,BSP22GEN-M023-Sunday-00_063500_M..N37R,Delancey St-Essex St
16195,BSP22GEN-M023-Sunday-00_064650_M..S37R,Middle Village-Metropolitan Av
16196,BSP22GEN-M023-Sunday-00_064700_M..N37R,Delancey St-Essex St
16197,BSP22GEN-M023-Sunday-00_065850_M..S37R,Middle Village-Metropolitan Av
16198,BSP22GEN-M023-Sunday-00_065900_M..N37R,Delancey St-Essex St
16199,BSP22GEN-M023-Sunday-00_067050_M..S37R,Middle Village-Metropolitan Av
16200,BSP22GEN-M023-Sunday-00_067100_M..N37R,Delancey St-Essex St
16201,BSP22GEN-M023-Sunday-00_068250_M..S37R,Middle Village-Metropolitan Av
16202,BSP22GEN-M023-Sunday-00_068300_M..N37R,Delancey St-Essex St
16203,BSP22GEN-M023-Sunday-00_069450_M..S37R,Middle Village-Metropolitan Av
16204,BSP22GEN-M023-Sunday-00_069500_M..N37R,Delancey St-Essex St
16205,BSP22GEN-M023-Sunday-00_070650_M..S37R,Middle Village-Metropolitan Av
16206,BSP22GEN-M023-Sunday-00_070700_M..N37R,Delancey St-Essex St
16207,BSP22GEN-M023-Sunday-00_071850_M..S37R,Middle Village-Metropolitan Av
16208,BSP22GEN-M023-Sunday-00_071900_M..N37R,Delancey St-Essex St
16209,BSP22GEN-M023-Sunday-00_073050_M..S37R,Middle Village-Metropolitan Av
16210,BSP22GEN-M023-Sunday-00_073100_M..N37R,Delancey St-Essex St
16211,BSP22GEN-M023-Sunday-00_074250_M..S37R,Middle Village-Metropolitan Av
16212,BSP22GEN-M023-Sunday-00_074300_M..N37R,Delancey St-Essex St
16213,BSP22GEN-M023-Sunday-00_075450_M..S37R,Middle Village-Metropolitan Av
16214,BSP22GEN-M023-Sunday-00_075500_M..N37R,Delancey St-Essex St
16215,BSP22GEN-M023-Sunday-00_076650_M..S37R,Middle Village-Metropolitan Av
16216,BSP22GEN-M023-Sunday-00_076700_M..N37R,Delancey St-Essex St
16217,BSP22GEN-M023-Sunday-00_077850_M..S37R,Middle Village-Metropolitan Av
16218,BSP22GEN-M023-Sunday-00_077900_M..N37R,Delancey St-Essex St
16219,BSP22GEN-M023-Sunday-00_079050_M..S37R,Middle Village-Metropolitan Av
16220,BSP22GEN-M023-Sunday-00_079100_M..N37R,Delancey St-Essex St
16221,BSP22GEN-M023-Sunday-00_080250_M..S37R,Middle Village-Metropolitan Av
16222,BSP22GEN-M023-Sunday-00_080300_M..N37R,Delancey St-Essex St
16223,BSP22GEN-M023-Sunday-00_081450_M..S37R,Middle Village-Metropolitan Av
16224,BSP22GEN-M023-Sunday-00_081500_M..N37R,Delancey St-Essex St
16225,BSP22GEN-M023-Sunday-00_082650_M..S37R,Middle Village-Metropolitan Av
16226,BSP22GEN-M023-Sunday-00_082700_M..N37R,Delancey St-Essex St
16227,BSP22GEN-M023-Sunday-00_083850_M..S37R,Middle Village-Metropolitan Av
16228,BSP22GEN-M023-Sunday-00_083900_M..N37R,Delancey St-Essex St
16229,BSP22GEN-M023-Sunday-00_085050_M..S37R,Middle Village-Metropolitan Av
16230,BSP22GEN-M023-Sunday-00_085100_M..N37R,Delancey St-Essex St
16231,BSP22GEN-M023-Sunday-00_086250_M..S37R,Middle Village-Metropolitan Av
16232,BSP22GEN-M023-Sunday-00_086300_M..N37R,Delancey St-Essex St
16233,BSP22GEN-M023-Sunday-00_087450_M..S37R,Middle Village-Metropolitan Av
16234,BSP22GEN-M023-Sunday-00_087500_M..N37R,Delancey St-Essex St
16235,BSP22GEN-M023-Sunday-00_088650_M..S37R,Middle Village-Metropolitan Av
16236,BSP22GEN-M023-Sunday-00_088700_M..N37R,Delancey St-Essex St
16237,BSP22GEN-M023-Sunday-00_089850_M..S37R,Middle Village-Metropolitan Av
16238,BSP22GEN-M023-Sunday-00_089900_M..N37R,Delancey St-Essex St
16239,BSP22GEN-M023-Sunday-00_091050_M..S37R,Middle Village-Metropolitan Av
16240,BSP22GEN-M023-Sunday-00_091100_M..N37R,Delancey St-Essex St
16241,BSP22GEN-M023-Sunday-00_092100_M..N37R,Delancey St-Essex St
16242,BSP22GEN-M023-Sunday-00_092250_M..S37R,Middle Village-Metropolitan Av
16243,BSP22GEN-M023-Sunday-00_093100_M..N37R,Delancey St-Essex St
16244,BSP22GEN-M023-Sunday-00_093450_M..S37R,Middle Village-Metropolitan Av
16245,BSP22GEN-M023-Sunday-00_094100_M..N37R,Delancey St-Essex St
16246,BSP22GEN-M023-Sunday-00_094650_M..S37R,Middle Village-Metropolitan Av
16247,BSP22GEN-M023-Sunday-00_095100_M..N37R,Delancey St-Essex St
16248,BSP22GEN-M023-Sunday-00_095650_M..S37R,Middle Village-Metropolitan Av
16249,BSP22GEN-M023-Sunday-00_096100_M..N37R,Delancey St-Essex St
16250,BSP22GEN-M023-Sunday-00_096650_M..S37R,Middle Village-Metropolitan Av
16251,BSP22GEN-M023-Sunday-00_097100_M..N37R,Delancey St-Essex St
16252,BSP22GEN-M023-Sunday-00_097650_M..S37R,Middle Village-Metropolitan Av
16253,BSP22GEN-M023-Sunday-00_098100_M..N37R,Delancey St-Essex St
16254,BSP22GEN-M023-Sunday-00_098650_M..S37R,Middle Village-Metropolitan Av
16255,BSP22GEN-M023-Sunday-00_099100_M..N37R,Delancey St-Essex St
16256,BSP22GEN-M023-Sunday-00_099650_M..S37R,Middle Village-Metropolitan Av
16257,BSP22GEN-M023-Sunday-00_100100_M..N37R,Delancey St-Essex St
16258,BSP22GEN-M023-Sunday-00_100650_M..S37R,Middle Village-Metropolitan Av
16259,BSP22GEN-M023-Sunday-00_101100_M..N37R,Delancey St-Essex St
16260,BSP22GEN-M023-Sunday-00_101650_M..S37R,Middle Village-Metropolitan Av
16261,BSP22GEN-M023-Sunday-00_102100_M..N37R,Delancey St-Essex St
16262,BSP22GEN-M023-Sunday-00_102650_M..S37R,Middle Village-Metropolitan Av
16263,BSP22GEN-M023-Sunday-00_103100_M..N37R,Delancey St-Essex St
16264,BSP22GEN-M023-Sunday-00_103650_M..S37R,Middle Village-Metropolitan Av
16265,BSP22GEN-M023-Sunday-00_104100_M..N37R,Delancey St-Essex St
16266,BSP22GEN-M023-Sunday-00_104650_M..S37R,Middle Village-Metropolitan Av
16267,BSP22GEN-M023-Sunday-00_105100_M..N37R,Delancey St-Essex St
16268,BSP22GEN-M023-Sunday-00_105650_M..S37R,Middle Village-Metropolitan Av
16269,BSP22GEN-M023-Sunday-00_106100_M..N37R,Delancey St-Essex St
16270,BSP22GEN-M023-Sunday-00_106650_M..S37R,Middle Village-Metropolitan Av
16271,BSP22GEN-M023-Sunday-00_107100_M..N37R,Delancey St-Essex St
16272,BSP22GEN-M023-Sunday-00_107650_M..S37R,Middle Village-Metropolitan Av
16273,BSP22GEN-M023-Sunday-00_108100_M..N37R,Delancey St-Essex St
16274,BSP22GEN-M023-Sunday-00_108650_M..S37R,Middle Village-Metropolitan Av
16275,BSP22GEN-M023-Sunday-00_109100_M..N37R,Delancey St-Essex St
16276,BSP22GEN-M023-Sunday-00_109650_M..S37R,Middle Village-Metropolitan Av
16277,BSP22GEN-M023-Sunday-00_110100_M..N37R,Delancey St-Essex St
16278,BSP22GEN-M023-Sunday-00_110650_M..S37R,Middle Village-Metropolitan Av
16279,BSP22GEN-M023-Sunday-00_111100_M..N37R,Delancey St-Essex St
16280,BSP22GEN-M023-Sunday-00_111650_M..S37R,Middle Village-Metropolitan Av
16281,BSP22GEN-M023-Sunday-00_112100_M..N37R,Delancey St-Essex St
16282,BSP22GEN-M023-Sunday-00_112650_M..S37R,Middle Village-Metropolitan Av
16283,BSP22GEN-M023-Sunday-00_113100_M..N37R,Delancey St-Essex St
16284,BSP22GEN-M023-Sunday-00_113650_M..S37R,Middle Village-Metropolitan Av
16285,BSP22GEN-M023-Sunday-00_114100_M..N37R,Delancey St-Essex St
16286,BSP22GEN-M023-Sunday-00_114650_M..S37R,Middle Village-Metropolitan Av
16287,BSP22GEN-M023-Sunday-00_115100_M..N37R,Delancey St-Essex St
16288,BSP22GEN-M023-Sunday-00_115650_M..S37R,Middle Village-Metropolitan Av
16289,BSP22GEN-M023-Sunday-00_116100_M..N37R,Delancey St-Essex St
16290,BSP22GEN-M023-Sunday-00_116650_M..S37R,Middle Village-Metropolitan Av
16291,BSP22GEN-M023-Sunday-00_117100_M..N37R,Delancey St-Essex St
16292,BSP22GEN-M023-Sunday-00_117650_M..S37R,Middle Village-Metropolitan Av
16293,BSP22GEN-M023-Sunday-00_118100_M..N37R,Delancey St-Essex St
16294,BSP22GEN-M023-Sunday-00_118650_M..S37R,Middle Village-Metropolitan Av
16295,BSP22GEN-M023-Sunday-00_119100_M..N37R,Delancey St-Essex St
16296,BSP22GEN-M023-Sunday-00_119650_M..S37R,Middle Village-Metropolitan Av
16297,BSP22GEN-M023-Sunday-00_120100_M..N37R,Delancey St-Essex St
16298,BSP22GEN-M023-Sunday-00_120650_M..S37R,Middle Village-Metropolitan Av
16299,BSP22GEN-M023-Sunday-00_121100_M..N37R,Delancey St-Essex St
16300,BSP22GEN-M023-Sunday-00_121650_M..S37R,Middle Village-Metropolitan Av
16301,BSP22GEN-M023-Sunday-00_122100_M..N37R,Delancey St-Essex St
16302,BSP22GEN-M023-Sunday-00_122650_M..S37R,Middle Village-Metropolitan Av
16303,BSP22GEN-M023-Sunday-00_123200_M..N37R,Delancey St-Essex St
16304,BSP22GEN-M023-Sunday-00_123650_M..S37R,Middle Village-Metropolitan Av
16305,BSP22GEN-M023-Sunday-00_124400_M..N37R,Delancey St-Essex St
16306,BSP22GEN-M023-Sunday-00_124650_M..S37R,Middle Village-Metropolitan Av
16307,BSP22GEN-M023-Sunday-00_125600_M..N37R,Delancey St-Essex St
16308,BSP22GEN-M023-Sunday-00_125650_M..S37R,Middle Village-Metropolitan Av
16309,BSP22GEN-M023-Sunday-00_126850_M..S37R,Middle Village-Metropolitan Av
16310,BSP22GEN-M023-Sunday-00_126900_M..N37R,Delancey St-Essex St
16311,BSP22GEN-M023-Sunday-00_128050_M..S37R,Middle Village-Metropolitan Av
16312,BSP22GEN-M023-Sunday-00_128250_M..N37R,Delancey St-Essex St
16313,BSP22GEN-M023-Sunday-00_129250_M..S37R,Middle Village-Metropolitan Av
16314,BSP22GEN-M023-Sunday-00_129450_M..N37R,Delancey St-Essex St
16315,BSP22GEN-M023-Sunday-00_130450_M..S37R,Middle Village-Metropolitan Av
16316,BSP22GEN-M023-Sunday-00_131150_M..N37R,Delancey St-Essex St
16317,BSP22GEN-M023-Sunday-00_131650_M..S37R,Middle Village-Metropolitan Av
16318,BSP22GEN-M023-Sunday-00_132650_M..N37R,Delancey St-Essex St
16319,BSP22GEN-M023-Sunday-00_133050_M..S37R,Middle Village-Metropolitan Av
16320,BSP22GEN-M023-Sunday-00_134150_M..N37R,Delancey St-Essex St
16321,BSP22GEN-M023-Sunday-00_134550_M..S37R,Middle Village-Metropolitan Av
16322,BSP22GEN-M023-Sunday-00_135600_M..N37R,Delancey St-Essex St
16323,BSP22GEN-M023-Sunday-00_136050_M..S37R,Middle Village-Metropolitan Av
16324,BSP22GEN-M023-Sunday-00_137100_M..N37R,Delancey St-Essex St
16325,BSP22GEN-M023-Sunday-00_137550_M..S37R,Middle Village-Metropolitan Av
16326,BSP22GEN-M023-Sunday-00_138350_M..N35R,Myrtle Av
16327,BSP22GEN-M023-Sunday-00_139050_M..S37R,Middle Village-Metropolitan Av
16328,BSP22GEN-M023-Sunday-00_139850_M..N35R,Myrtle Av
16329,BSP22GEN-M023-Sunday-00_140250_M..S35R,Middle Village-Metropolitan Av
16330,BSP22GEN-M023-Sunday-00_140550_M..S37R,Middle Village-Metropolitan Av
16331,BSP22GEN-M023-Sunday-00_141350_M..N35R,Myrtle Av
16332,BSP22GEN-M023-Sunday-00_142450_M..S35R,Middle Village-Metropolitan Av
16333,BSP22GEN-M023-Sunday-00_142850_M..N35R,Myrtle Av
16334,BSP22GEN-M023-Sunday-00_143950_M..S35R,Middle Village-Metropolitan Av
16335,BSP22GEN-M023-Sunday-00_144500_M..N35R,Myrtle Av
16336,BSP22GEN-M023-Sunday-00_146300_M..N35R,Myrtle Av
17067,BSP22GEN-N059-Sunday-00_001050_N..S20R,Coney Island-Stillwell Av
17068,BSP22GEN-N059-Sunday-00_003050_N..S20R,Coney Island-Stillwell Av
17069,BSP22GEN-N059-Sunday-00_005050_N..S20R,Coney Island-Stillwell Av
17070,BSP22GEN-N059-Sunday-00_007050_N..S20R,Coney Island-Stillwell Av
17071,BSP22GEN-N059-Sunday-00_009050_N..S20R,Coney Island-Stillwell Av
